error,numSignals,selectSignal,samples,doas,freqOrig,freqMVDR,freqOrigMag,freqMVDRMag
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 310271.99999999994]","[577535.9999999999, 310271.99999999994, 307199.99999999994]","[54.307101646210675, 36.13808816373561, 11.418563834338954]","[0.36248460211604583, 41.41984735215929, 0.41699426259848443]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 1078271.9999999998]","[54.042493469384844, 36.122625361847994, 12.374565342633883]","[0.4118584898148453, 41.24393712341193, 0.4722884888512508]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 310271.99999999994]","[577535.9999999999, 1078271.9999999998, 310271.99999999994]","[53.93575967857785, 36.390843463556095, 11.345286540334532]","[0.4244227757869546, 41.65014878987725, 0.40412047231928405]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 310271.99999999994]","[577535.9999999999, 310271.99999999994, 1078271.9999999998]","[53.590451536097454, 36.07298332213966, 13.299639276471721]","[0.36533243612296484, 41.74325582053752, 0.4827830911619267]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 1078271.9999999998]","[53.67960140504353, 36.61577490840636, 27.3041945841605]","[0.30693966821716767, 41.81137886234297, 1.0263811946408476]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[53.69604379388019, 36.287048146283645, 25.381890094546616]","[0.2885656858441973, 41.690221950948484, 0.9297913337896317]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[53.994947894845566, 36.20721483148469, 27.146117349156686]","[0.28922085627827737, 41.387558726677184, 0.9919594495150197]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[54.220977464246914, 36.24163164694181, 26.463471408887912]","[0.3287215021704461, 41.35213600784791, 0.9598647313574042]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[54.68579130714, 36.12441202689066, 18.570908355931753]","[0.40516551729962164, 41.03789734243857, 0.7220539160653408]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[54.49003814238236, 36.06603259094905, 26.727781241482507]","[0.3811632514883241, 41.32454910017855, 1.0125736839517685]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[54.65960932000091, 36.01287216817433, 26.51439958277556]","[0.42038247187658, 41.05545667341828, 0.9798550612869406]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[55.14126188432758, 35.58400846612718, 19.25475025451505]","[0.2745659192373482, 40.93446424921128, 0.7308235309341059]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[55.67639003156083, 35.658242573525044, 22.134985143021904]","[0.36276941119896977, 40.769301246943336, 0.8390993229174315]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[55.93160764833539, 35.26758875493829, 26.710734453264156]","[0.27955648993233134, 40.31534755941199, 1.0356172284779126]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 580607.9999999999, 307199.99999999994]","[56.15262645500826, 35.08088507949164, 24.384258486962086]","[0.3165880257402023, 40.11542800726915, 0.8923960270187868]"
False,3,1,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[577535.9999999999, 307199.99999999994, 580607.9999999999]","[56.333500325431146, 35.11286564422995, 26.53968351878826]","[0.3870624142969042, 40.19017565280313, 0.9603527186583771]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.0501272450969, 35.222771975920566, 15.480733694815331]","[21.83790427616025, 0.019642459856725216, 1.2532009606236667]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[56.19258797969184, 35.214185470094115, 16.36694386973795]","[22.208628932721474, 0.001494914835965421, 1.2046207484221807]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.36887459010964, 35.049404524866866, 26.45253000697659]","[21.917781996547937, 0.01302456452361747, 2.03014459238821]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.40577773362444, 34.93850723771819, 26.08077238416261]","[22.142095752821653, 0.01898507980498195, 1.8360807696832497]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[56.354000385507106, 35.05174849364441, 20.903169177430733]","[22.08097489540613, 0.0059121198130984345, 1.5105481991268106]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.53316229729035, 34.84287185716521, 20.889252922426387]","[22.087695789281252, 0.0023768265728729356, 1.6625324557664598]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.487817842883054, 34.72866675688434, 22.415571126590592]","[21.998055999113063, 0.006123192890005609, 1.6477050670201188]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.42948421578184, 34.81462945766991, 23.016918323523413]","[22.208564626934972, 0.021043373938523336, 1.7197352229444143]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[56.71860226866797, 34.44905447477525, 21.50262682328801]","[22.558494897598212, 0.0017294288403176714, 1.5664115767217393]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.873459594789665, 34.39588571223188, 27.137198785833835]","[22.4391980026326, 0.011765667484412032, 1.9677310981212814]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.82784592839688, 34.41315696558925, 15.427116271251666]","[22.171704154748973, 0.020788870220140403, 1.2318105892347757]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.73019700255693, 34.298899270727794, 26.038429200387217]","[22.288670675840017, 0.002088056541156945, 1.9348709826285073]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.02479392241877, 34.38489502762097, 26.392119475564268]","[22.25857927220419, 0.00504870715046709, 1.9181843401535912]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.131954790892685, 34.50615706845364, 16.852861335906184]","[22.28805401330879, 0.020213614017559334, 1.166750221473963]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.02888437880293, 34.30162724689213, 26.60688536805202]","[22.68579698776179, 0.015863285994136136, 1.8873928104116682]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.743307788940186, 34.44744144879404, 27.249973561442843]","[22.266042988101287, 0.002315240923992564, 2.049156073992066]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.81583609712916, 34.090540738375616, 20.54888978301381]","[22.51482195985932, 0.007484890976503665, 1.4545951616012518]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.80893352923135, 34.03611476456856, 18.562051186021105]","[22.10939797772781, 0.01800224325683308, 1.392245543969599]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.28323319474135, 33.973677364729205, 22.856927429538555]","[22.45693022521239, 0.02095135738269939, 1.587113417675879]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.456576270811695, 33.26913477451955, 14.198800419982838]","[22.766866959783798, 0.007637502561225638, 1.1168167135280735]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.323821961398586, 33.520443724057905, 24.4936757390542]","[22.56505460286187, 0.01047328466235201, 1.78988729134311]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.587324510118954, 33.59491483234556, 19.827125732266534]","[22.779445984983102, 0.008439067453766685, 1.517762674996934]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.30294639653394, 33.683097313778525, 16.906290297285814]","[22.843982273767384, 0.0023477946019065062, 1.1658049174321294]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.00984263956435, 33.9982951282133, 23.290461116906187]","[22.6062298964752, 0.014528676515837844, 1.65094861134601]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.1318593713565, 33.75459021288059, 14.338060944363118]","[22.87169661414763, 0.01861240401531835, 0.9874485125378073]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.217248632308326, 33.13903810872324, 11.312808022414204]","[22.759060772283945, 0.009086443658428195, 0.8884628044935874]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.52617594252883, 33.3136807162987, 15.098617482695746]","[22.696117738468843, 0.016170301124851752, 1.0825602875242137]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.58969703035804, 33.14038392232062, 27.390048691021565]","[22.539189869899797, 0.014531368632355792, 2.076803649684604]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.50208100239292, 33.23464383983674, 26.989907263817155]","[22.81950730392442, 0.009365035139990867, 2.0036034806452414]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.585623689213726, 33.458376158036714, 24.383951102338575]","[22.61697989030796, 0.014720134326527112, 1.848213124957314]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.29350282974603, 33.6027812212283, 26.953056914404964]","[22.550976357930217, 0.014645512651087657, 2.0411033102839538]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.35931798662782, 33.82952187039133, 13.257995482413765]","[22.24175388176272, 0.015974987749453502, 1.032859716127104]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.1950721144333, 33.909003554724826, 24.379409289263897]","[22.817939306353466, 0.00650328860747448, 1.7738878921856605]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 1075199.9999999998]","[55.428575047008266, 35.57020438632098, 17.564321875285]","[21.896447688796616, 0.004363743052535109, 1.176598317962703]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[56.19410497049099, 35.10427764561597, 15.325486439051451]","[22.207833581572157, 0.00721343485565513, 1.1533006126342047]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.10658661487717, 34.85140306711713, 16.22612981643425]","[22.272862460114148, 0.012703990601520113, 1.1187276391561929]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.04938056683616, 35.06253519714307, 16.436890037128794]","[21.97929089601256, 0.010961065516553624, 1.2266943510224624]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.15866146379232, 35.0884166342838, 26.593895567423413]","[21.985769730933093, 0.01079505411391501, 1.9494914176210447]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.060015478764754, 35.15030310880803, 11.340363216600407]","[22.29455997019583, 0.003672765901264685, 0.7502026764475112]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.169022244844776, 34.85523196762706, 20.157836120371364]","[22.418626943062144, 0.014482734064687761, 1.4026507755262205]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[56.22608582035273, 35.144789293239256, 12.67881013002122]","[22.320138004800416, 0.01845354658678368, 0.8806936397320263]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.34002736802275, 34.908105895324546, 22.07169125312995]","[22.100004621681336, 0.01947467367259107, 1.5911754280746135]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.28410780570263, 34.62204201415141, 22.783301709356294]","[22.282199263500903, 0.015116765871601254, 1.6419014846753237]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[56.89403360081238, 34.21005441596669, 12.402543157871431]","[22.418269979930354, 0.015846346961323043, 0.8926572126520447]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.08186279475828, 33.78839251058694, 26.580278280525764]","[22.48435326925819, 0.022735209508033996, 1.89078872917016]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.354250943612534, 33.82052882450586, 12.174531717678356]","[22.821596344591484, 0.013482884072611943, 0.82767154753987]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.79458871765747, 34.38176118767094, 26.542641311166047]","[22.4481976972802, 0.002994867992739444, 1.9556413603836973]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.62428171017022, 34.75692153426558, 16.592162137735464]","[22.314250846694737, 0.0017844695418223308, 1.1906252020781585]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.60249122816601, 34.66778775938916, 23.115131621173]","[22.394247650231293, 0.006217495936267821, 1.731976474104441]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[56.56362399165303, 34.75930029835556, 23.07171335550067]","[22.296321243843657, 0.013701000701730762, 1.6595083053408535]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 1075199.9999999998]","[56.88133679083355, 34.29882204996852, 24.882743992632385]","[22.475267668358672, 0.017185016042209764, 1.9262994366250965]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.07854058030466, 33.943172127410215, 27.237607673945785]","[22.511902120821592, 0.005528205328222885, 1.9278242050253054]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.037307425091015, 33.53842697284254, 15.999663843971058]","[22.588269822362186, 0.002347764298374439, 1.2080628427576896]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.25806117887129, 33.75785030782802, 24.155645384586496]","[22.736213843419847, 0.01628302307176694, 1.6901520720001377]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.3527612494464, 33.743177736662616, 24.320119271331237]","[22.632547659870472, 0.018301320596665775, 1.7062157556121322]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.04916287268929, 33.48474975275624, 18.5441696745293]","[22.590093106877205, 0.01719609315790324, 1.3323652804536923]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.24340955000655, 33.63126466443202, 24.78106620943217]","[22.636833980253098, 0.0036682454115207867, 1.757582216302259]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.17220279198932, 33.55068936091367, 27.184051381871676]","[22.670525665318433, 0.0008253956277216532, 2.101414394729927]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.38176668644568, 33.775552138967925, 17.566966136104362]","[22.490911195972643, 0.01402603620094281, 1.3739854511884724]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 304127.99999999994]","[1078271.9999999998, 304127.99999999994, 307199.99999999994]","[57.43152719082833, 33.62069214292742, 13.317354432739018]","[22.66248375584939, 0.003976390862117097, 1.0032747566932692]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.10779501954231, 33.48020506450619, 16.8027829467162]","[22.905634873378737, 0.002754817315062847, 1.128485657374498]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.283105290632086, 33.71762566576766, 21.348339939828566]","[22.691689191682443, 0.020224874800388436, 1.5784079831681734]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.05892776843465, 33.998790864096755, 25.732614850222625]","[22.53641843245438, 0.011518225389132018, 1.8150612599502771]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 1075199.9999999998]","[57.134027170024815, 34.01914234318524, 26.262358108546724]","[22.561339388828735, 0.00803224096547461, 1.8751097117138538]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[56.886037642001746, 34.05778704024377, 21.91339699326623]","[22.482161260968336, 0.01664837119874855, 1.5807122298374274]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[56.99883146486185, 33.89357044429465, 15.343791713963544]","[22.664320296485673, 0.0027436494191519405, 1.038172719390207]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 310271.99999999994]","[1078271.9999999998, 310271.99999999994, 307199.99999999994]","[57.61564491226681, 33.10080542662293, 14.877605822922183]","[22.84714716308653, 0.018317969422739524, 1.0886294987591223]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.710690342368636, 32.38692289856983, 25.93849613276777]","[22.809508867764116, 0.015026548062723159, 1.8967739911871628]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.96767972851784, 32.007562642727294, 13.492707405889638]","[22.98117359110275, 0.004628362187820796, 0.9851205316320492]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.864020250205755, 31.995174518275476, 16.152342902383975]","[23.105021264487302, 0.013018778304289193, 1.1769449998503154]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 310271.99999999994]","[57.76206137006962, 32.20629289691583, 26.55216915382847]","[22.818447820574047, 0.01866394821977099, 1.9470321117618026]"
False,3,2,10000,"[-0.5061454830783556, 0.01745329251994332, 0.593411945678072]","[1078271.9999999998, 577535.9999999999, 307199.99999999994]","[1078271.9999999998, 307199.99999999994, 304127.99999999994]","[57.700165545792835, 31.930412207069594, 19.30020193191975]","[22.82262757126679, 0.004149515964303526, 1.4432366905692657]"
